STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DJTAC2-14;U3524626;2022-10-31 11:43:00;47.4031;19.2431;150;28;8353;Clb=5.4m/s t=-34.4C h=45.4% p=352.8hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
OM5KV;U3524626;2022-10-31 11:42:58;47.4031;19.2431;152;28;8353;Clb=5.4m/s p=352.8hPa t=-34.4C h=45.4% 403.200MHz Type=RS41-SGP rdzTTGOsonde
9A4AM-15;U3524626;2022-10-31 11:42:57;47.4032;19.243;128;22;8343;Clb=3.3m/s p=353.3hPa t=-34.2C h=49.4% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
TFDHU2-14;U3524626;2022-10-31 11:42:56;47.4032;19.2429;120;24;8338;Clb=7.2m/s p=353.5hPa t=-34.2C h=48.8% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:42:54;47.4033;19.2428;115;26;8325;Clb=7.3m/s p=354.1hPa t=-34.2C h=48.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HALCS2-14;U3524626;2022-10-31 11:42:53;47.4033;19.2427;135;24;8318;Clb=7.8m/s p=354.5hPa t=-34.1C h=48.8% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:42:52;47.4036;19.2426;186;17;8286;Clb=5.5m/s p=356.0hPa t=-33.9C h=50.9% 403.20MHz Type=RS41-SGP powerup=48m28s
DJTAC2-14;U3524626;2022-10-31 11:42:51;47.404;19.242;73;17;8173;Clb=4.8m/s t=-33.1C h=47.4% p=362.0hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
OM5KV;U3524626;2022-10-31 11:42:50;47.4045;19.2415;164;22;8101;Clb=6.2m/s p=365.7hPa t=-32.5C h=48.9% 403.200MHz Type=RS41-SGP rdzTTGOsonde
DJTAC2-14;U3524626;2022-10-31 11:42:49;47.4048;19.2413;182;15;7986;Clb=6.1m/s t=-31.7C h=49.8% p=371.7hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
OM5KV;U3524626;2022-10-31 11:42:46;47.4049;19.2412;142;22;7970;Clb=8.6m/s p=372.7hPa t=-31.6C h=49.1% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HG0GU-14;U3524626;2022-10-31 11:42:45;47.405;19.2412;145;24;7961;Clb=7.5m/s calibration 7% Type=RS41 batt=2.9V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:42:44;47.4051;19.2411;152;28;7946;Clb=4.7m/s p=373.6hPa t=-31.4C h=52.1% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:42:43;47.4051;19.241;150;26;7940;Clb=7.6m/s p=374.0hPa t=-31.3C h=52.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:42:40;47.4053;19.2409;150;26;7918;Clb=7.6m/s p=375.3hPa t=-31.2C h=52.5% 403.20MHz Type=RS41-SGP Sats=10
HALCS2-14;U3524626;2022-10-31 11:42:32;47.4055;19.2404;94;30;7882;Clb=5.2m/s p=377.1hPa t=-30.9C h=51.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:42:27;47.4055;19.2401;121;28;7857;Clb=7.4m/s p=378.4hPa t=-30.7C h=50.0% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
TFDHU2-14;U3524626;2022-10-31 11:42:23;47.4058;19.2399;156;26;7839;Clb=4.8m/s p=379.5hPa t=-30.5C h=50.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:42:22;47.4058;19.2399;157;43;7839;Clb=4.8m/s p=379.6hPa t=-30.6C h=47.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:42:18;47.406;19.2397;158;19;7825;Clb=4.4m/s p=380.1hPa t=-30.4C h=53.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:42:13;47.4062;19.2396;144;9;7801;Clb=7.6m/s t=-30.4C h=49.6% p=381.5hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
9A7DI-12;U3524626;2022-10-31 11:42:11;47.4062;19.2396;164;30;7795;Clb=7.0m/s p=381.9hPa t=-30.3C h=52.7% 403.20MHz Type=RS41-SGP batt=2.9V powerup=47m08s
9A4AM-15;U3524626;2022-10-31 11:42:09;47.4062;19.2396;177;22;7789;Clb=5.8m/s p=382.2hPa t=-30.2C h=52.9% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-15;U3524626;2022-10-31 11:42:04;47.4064;19.2396;183;26;7769;Clb=6.2m/s p=383.2hPa t=-30.1C h=52.5% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HALCS2-14;U3524626;2022-10-31 11:42:02;47.4065;19.2396;176;33;7764;Clb=4.6m/s p=383.5hPa t=-30.1C h=52.4% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:41:59;47.4067;19.2395;158;31;7749;Clb=6.1m/s p=384.2hPa t=-29.9C h=51.8% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 11:41:55;47.4069;19.2393;145;33;7739;Clb=6.0m/s p=384.9hPa t=-29.8C calibration 94% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:41:50;47.407;19.2391;118;24;7720;Clb=5.5m/s p=385.8hPa t=-29.7C h=47.4% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:41:47;47.4071;19.2389;132;30;7708;Clb=6.1m/s p=386.6hPa t=-29.6C h=49.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:41:46;47.4071;19.2389;139;35;7702;Clb=4.4m/s p=386.9hPa t=-29.6C h=49.2% 403.20MHz Type=RS41-SGP batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-15;U3524626;2022-10-31 11:41:42;47.4073;19.2386;140;33;7687;Clb=5.2m/s p=387.7hPa t=-29.4C h=49.6% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A7DI-12;U3524626;2022-10-31 11:41:41;47.4074;19.2385;137;24;7682;Clb=4.3m/s p=388.0hPa t=-29.4C h=49.9% 403.20MHz Type=RS41-SGP
TFDHU2-14;U3524626;2022-10-31 11:41:36;47.4076;19.2382;123;20;7660;Clb=6.9m/s p=389.3hPa t=-29.2C h=50.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:41:34;47.4076;19.2382;120;17;7654;Clb=6.8m/s p=389.7hPa t=-29.2C h=49.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:41:29;47.4077;19.2379;99;7;7636;Clb=3.9m/s t=-29.1C h=46.4% p=390.7hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
9A4AM-15;U3524626;2022-10-31 11:41:24;47.4077;19.2379;162;20;7625;Clb=5.5m/s p=391.3hPa t=-29.0C h=50.1% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 11:41:22;47.4078;19.2379;158;22;7619;Clb=5.9m/s p=391.5hPa t=-29.0C h=46.8% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:41:20;47.4079;19.2377;143;35;7608;Clb=6.8m/s p=392.2hPa t=-28.9C h=49.8% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:41:13;47.4083;19.2373;160;24;7577;Clb=7.5m/s p=393.8hPa t=-28.7C h=50.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:41:09;47.4084;19.2373;179;20;7565;Clb=5.6m/s p=394.4hPa t=-28.6C h=50.5% 403.20MHz Type=RS41-SGP sondemod 1.37
HALCS2-14;U3524626;2022-10-31 11:41:04;47.4086;19.2372;155;19;7548;Clb=7.3m/s p=395.4hPa t=-28.5C h=50.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:41:02;47.4087;19.2372;129;11;7533;Clb=8.4m/s p=396.0hPa t=-28.4C h=51.5% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-15;U3524626;2022-10-31 11:40:57;47.4088;19.2371;168;24;7518;Clb=3.8m/s p=397.1hPa t=-28.3C h=53.9% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 11:40:50;47.409;19.237;157;20;7496;Clb=8.0m/s p=398.3hPa t=-28.2C h=50.8% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:40:48;47.4091;19.237;160;26;7489;Clb=5.2m/s p=398.7hPa t=-28.1C h=53.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:40:47;47.4091;19.237;180;26;7485;Clb=6.6m/s p=398.9hPa t=-28.1C h=52.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:40:44;47.4092;19.237;177;28;7465;Clb=4.5m/s t=-28.0C h=49.6% p=400.2hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
9A4AM-15;U3524626;2022-10-31 11:40:39;47.4095;19.237;180;33;7450;Clb=6.1m/s p=400.9hPa t=-27.9C h=52.7% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-15;U3524626;2022-10-31 11:40:34;47.4097;19.237;191;26;7433;Clb=5.0m/s p=401.9hPa t=-27.8C h=52.6% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 11:40:24;47.41;19.2372;152;28;7399;Clb=5.2m/s p=403.8hPa t=-27.5C h=52.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:40:20;47.4101;19.237;124;30;7380;Clb=8.3m/s p=405.0hPa t=-27.6C h=51.3% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:40:19;47.4102;19.2369;131;31;7372;Clb=9.2m/s p=405.4hPa t=-27.5C h=54.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:40:16;47.4103;19.2367;142;41;7358;Clb=7.2m/s p=406.1hPa t=-27.4C h=54.4% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-15;U3524626;2022-10-31 11:40:11;47.4106;19.2365;160;28;7341;Clb=5.2m/s p=407.0hPa t=-27.3C h=53.6% 403.20MHz Type=RS41-SGP batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HA8BS-14;U3524626;2022-10-31 11:40:10;47.4106;19.2365;168;28;7337;Clb=5.1m/s p=407.3hPa t=-27.2C calibration 94% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:40:03;47.4109;19.2365;189;22;7313;Clb=5.4m/s p=408.5hPa t=-27.0C h=53.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:40:02;47.4109;19.2365;159;26;7308;Clb=4.2m/s p=408.8hPa t=-27.0C h=53.1% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:40:01;47.411;19.2364;120;28;7298;Clb=6.3m/s p=409.3hPa t=-26.9C h=51.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:40:00;47.411;19.2363;118;24;7291;Clb=6.2m/s t=-26.9C h=48.2% p=409.8hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
9A4AM-15;U3524626;2022-10-31 11:39:55;47.4112;19.2362;180;24;7266;Clb=7.1m/s p=411.1hPa t=-26.6C h=49.0% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 11:39:53;47.4112;19.2362;185;28;7259;Clb=5.4m/s p=411.5hPa t=-26.6C h=46.6% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HA8BS-14;U3524626;2022-10-31 11:39:51;47.4115;19.2361;166;30;7244;Clb=4.9m/s p=412.3hPa t=-26.4C calibration 92% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:39:47;47.4118;19.236;181;24;7218;Clb=7.9m/s p=413.7hPa t=-26.2C h=45.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:39:44;47.4119;19.2361;203;24;7200;Clb=6.4m/s p=414.7hPa t=-26.2C h=41.5% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:39:43;47.412;19.2361;194;24;7194;Clb=5.7m/s p=414.9hPa t=-26.2C h=41.3% 403.20MHz Type=RS41-SGP
9A4AM-15;U3524626;2022-10-31 11:39:39;47.4121;19.236;143;30;7174;Clb=5.7m/s p=416.2hPa t=-26.2C h=44.6% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HA8BS-14;U3524626;2022-10-31 11:39:37;47.4123;19.2358;156;30;7162;Clb=5.2m/s p=416.7hPa t=-26.2C calibration 88% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:39:33;47.4125;19.2358;200;24;7136;Clb=7.8m/s p=418.3hPa t=-26.0C h=45.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:39:32;47.4126;19.2358;200;19;7136;Clb=7.9m/s p=418.4hPa t=-26.1C h=43.6% 403.200MHz Type=RS41-SGP rdzTTGOsonde
DJTAC2-14;U3524626;2022-10-31 11:39:31;47.4127;19.2357;138;30;7114;Clb=4.6m/s t=-25.9C h=45.4% p=419.7hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
TFDHU2-14;U3524626;2022-10-31 11:39:30;47.4128;19.2356;139;24;7109;Clb=4.7m/s p=419.9hPa t=-25.8C h=47.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:39:28;47.4129;19.2355;137;22;7098;Clb=7.3m/s p=420.5hPa t=-25.7C h=47.6% 403.20MHz Type=RS41-SGP batt=2.9V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HA8BS-14;U3524626;2022-10-31 11:39:24;47.413;19.2354;169;24;7086;Clb=6.4m/s p=421.3hPa calibration 80% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:39:23;47.413;19.2354;196;15;7080;Clb=6.2m/s p=421.7hPa t=-25.5C h=45.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HA3PG-14;U3524626;2022-10-31 11:39:22;47.4136;19.2356;178;41;7027;Clb=6.0m/s p=425.0hPa t=-25.2C h=45.1% 403.20MHz Type=RS41-SGP batt=2.9V Sats=10 powerup=44m53s elevation=1.58 dist=165.835 rssi=57.1dB
HALCS2-14;U3524626;2022-10-31 11:39:13;47.4136;19.2356;178;33;7027;Clb=6.0m/s p=425.0hPa t=-25.2C h=45.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:39:12;47.4137;19.2356;175;31;7021;Clb=6.1m/s p=425.4hPa t=-25.1C h=44.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:39:11;47.4137;19.2356;175;41;7021;Clb=6.1m/s p=425.4hPa t=-25.2C h=42.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
S55HH-14;U3524626;2022-10-31 11:39:09;47.414;19.2356;188;30;7005;Clb=5.4m/s p=426.2hPa t=-25.1C h=45.7% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:39:08;47.4141;19.2356;193;31;6999;Clb=6.5m/s p=426.5hPa t=-25.1C h=47.1% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A7DI-12;U3524626;2022-10-31 11:39:03;47.4143;19.2354;119;24;6968;Clb=5.2m/s p=428.3hPa t=-25.0C h=51.8% 403.20MHz Type=RS41-SGP Sats=10
LOLOKE-1;U3524626;2022-10-31 11:39:01;47.4145;19.2351;155;30;6950;Clb=5.2m/s t=-24.9C h=53.3% p=429.5hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
DJTAC2-14;U3524626;2022-10-31 11:39:00;47.4145;19.2351;155;30;6950;Clb=5.2m/s t=-24.9C h=53.3% p=429.5hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
TFDHU2-14;U3524626;2022-10-31 11:38:56;47.4147;19.235;179;24;6934;Clb=7.6m/s p=430.4hPa t=-24.8C h=58.1% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Details on http://radiosondy.info
OE1FFS-13;U3524626;2022-10-31 11:38:54;47.4149;19.235;151;13;6921;Clb=7.3m/s p=431.2hPa t=-24.7C h=59.6% 403.20MHz Type=RS41-SGP Details zu http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:38:53;47.4149;19.2349;137;15;6913;Clb=6.9m/s p=431.7hPa t=-24.7C h=60.0% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 11:38:52;47.4149;19.2349;124;9;6902;Clb=7.0m/s p=432.4hPa t=-24.7C h=57.1% 403.200MHz Type=RS41-SGP rdzTTGOsonde
9A7DI-12;U3524626;2022-10-31 11:38:43;47.4153;19.2345;135;33;6854;Clb=6.8m/s p=435.2hPa t=-24.4C h=57.4% 403.20MHz Type=RS41-SGP powerup=44m23s
9A4AM-15;U3524626;2022-10-31 11:38:41;47.4154;19.2343;140;35;6843;Clb=4.6m/s p=435.9hPa t=-24.3C h=57.7% 403.20MHz Type=RS41-SGP batt=2.9V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
TFDHU2-14;U3524626;2022-10-31 11:38:40;47.4155;19.2342;140;31;6838;Clb=4.0m/s p=436.0hPa t=-24.3C h=57.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:38:39;47.4156;19.2341;147;30;6834;Clb=5.6m/s p=436.3hPa t=-24.3C h=57.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:38:38;47.4156;19.2341;155;26;6828;Clb=5.7m/s p=436.8hPa t=-24.3C h=56.9% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 11:38:35;47.4161;19.2336;141;33;6786;Clb=6.7m/s p=439.2hPa t=-24.3C h=54.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HA8BS-14;U3524626;2022-10-31 11:38:34;47.4166;19.2326;23;15;6690;Clb=5.5m/s calibration 56% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:38:33;47.4168;19.2313;114;19;6597;Clb=4.3m/s t=-23.7C h=69.9% p=450.7hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
9A4AM-15;U3524626;2022-10-31 11:38:31;47.4169;19.2311;122;15;6579;Clb=4.9m/s p=451.8hPa t=-23.5C h=74.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 11:38:29;47.4169;19.231;119;22;6568;Clb=5.9m/s p=452.4hPa t=-23.5C h=75.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:38:28;47.417;19.2309;140;20;6556;Clb=8.0m/s p=453.2hPa t=-23.4C h=74.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 11:38:26;47.4171;19.2308;146;24;6542;Clb=6.5m/s p=454.0hPa t=-23.3C h=72.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
HALCS2-14;U3524626;2022-10-31 11:38:20;47.4172;19.2302;116;13;6495;Clb=8.2m/s p=457.0hPa t=-23.0C h=74.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:38:17;47.4173;19.2301;139;11;6481;Clb=6.7m/s calibration 70% 403.20MHz Type=RS41 Sats=10
9A4AM-15;U3524626;2022-10-31 11:38:15;47.4173;19.23;124;13;6470;Clb=5.8m/s p=458.7hPa t=-22.7C h=75.0% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OE1FFS-13;U3524626;2022-10-31 11:38:12;47.4173;19.23;90;17;6457;Clb=6.4m/s p=459.5hPa t=-22.7C h=76.2% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Details zu http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:38:11;47.4173;19.2299;134;19;6453;Clb=5.5m/s p=459.8hPa t=-22.6C h=76.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 11:38:09;47.4174;19.2299;179;24;6446;Clb=8.8m/s calibration 31% Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:38:07;47.4174;19.2299;189;19;6432;Clb=5.4m/s p=461.0hPa t=-22.5C h=77.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:38:01;47.4174;19.2299;76;15;6411;Clb=5.3m/s t=-22.4C h=74.5% p=462.5hPa 403.200 MHz Type=RS41-SGP batt=2.9V ser=U3524626 auto_rx v1.5.8
LOLOKE-1;U3524626;2022-10-31 11:37:57;47.4174;19.2297;96;26;6401;Clb=5.5m/s t=-22.3C h=74.1% p=463.1hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
9A4AM-15;U3524626;2022-10-31 11:37:53;47.4175;19.2295;114;30;6391;Clb=5.3m/s p=463.9hPa t=-22.2C h=76.4% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 11:37:52;47.4175;19.2294;115;22;6385;Clb=6.6m/s p=464.0hPa t=-22.2C h=76.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:37:50;47.4175;19.2293;125;20;6378;Clb=6.7m/s p=464.5hPa t=-22.1C h=76.4% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.9V Details on http://radiosondy.info
OE1FFS-13;U3524626;2022-10-31 11:37:49;47.4176;19.2292;130;15;6373;Clb=5.7m/s p=464.9hPa t=-22.1C h=77.0% 403.20MHz Type=RS41-SGP Details zu http://radiosondy.info
9A7DI-12;U3524626;2022-10-31 11:37:48;47.4176;19.2292;137;22;6367;Clb=6.0m/s calibration 68% 403.20MHz Type=RS41 batt=2.9V powerup=43m01s
TFDHU2-14;U3524626;2022-10-31 11:37:47;47.4177;19.2291;148;17;6362;Clb=5.8m/s p=465.7hPa t=-22.0C h=77.4% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:37:37;47.418;19.2289;174;19;6320;Clb=7.7m/s p=468.3hPa t=-21.7C h=76.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:37:34;47.4181;19.2289;204;13;6308;Clb=7.0m/s p=468.9hPa t=-21.6C h=75.6% 403.20MHz Type=RS41-SGP batt=2.9V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 11:37:31;47.4182;19.229;205;15;6296;Clb=5.5m/s p=469.7hPa t=-21.5C h=75.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:37:26;47.4182;19.2288;101;19;6265;Clb=5.1m/s p=471.6hPa t=-21.3C h=74.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:37:24;47.4182;19.2287;99;15;6258;Clb=8.4m/s p=472.1hPa t=-21.3C h=73.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HA5SZI-14;U3524626;2022-10-31 11:37:17;47.4183;19.2286;177;13;6231;Clb=7.1m/s p=473.9hPa t=-21.2C h=69.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
LOLOKE-1;U3524626;2022-10-31 11:37:14;47.4184;19.2285;155;17;6212;Clb=6.1m/s t=-21.0C h=69.1% p=475.1hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
9A7DI-12;U3524626;2022-10-31 11:37:13;47.4184;19.2285;156;19;6212;Clb=6.0m/s calibration 54% 403.20MHz Type=RS41
S55HH-14;U3524626;2022-10-31 11:37:11;47.4184;19.2284;111;17;6201;Clb=5.3m/s p=475.8hPa calibration 98% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:37:09;47.4185;19.2284;115;19;6195;Clb=5.9m/s p=476.2hPa t=-20.8C h=70.9% 403.20MHz Type=RS41-SGP batt=2.9V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:37:03;47.4186;19.2281;123;19;6163;Clb=8.8m/s p=478.3hPa t=-20.6C h=69.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:36:54;47.4187;19.2278;121;20;6133;Clb=6.8m/s p=480.1hPa t=-20.3C h=73.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:36:49;47.4187;19.2276;104;20;6108;Clb=7.9m/s calibration 70% Type=RS41-SGP Details on http://radiosondy.info
